id,target,fold
041cf114e7f550a,0,4
041d1ec7965212e,0,0
041e2568296b0f4,0,4
041e35830b3e0e4,0,4
041ed72c6379464,0,0
041f2b56b931d36,0,1
042044582fb2a4b,0,0
042179ae484a3a1,0,4
04218d4a8210798,0,0
0422136da71de8a,0,4
04228d1441f3a00,0,3
0423b12ca48ccc2,1,1
0424272cb36e31b,0,4
04278343914fbd9,0,2
042872c5f618e82,0,0
042885c91a3f2ec,0,1
0429c4d83b7eb6e,0,3
0429c65559458ec,0,1
042c0276bdd5899,0,0
042eb4753fdacd8,0,4
042f9bb055f22c8,0,4
043005410b88b6d,0,1
04301d5b82cacfa,0,1
04309a8361c5a9e,0,1
0430bde854b470e,0,1
0431c56b712b9a5,0,3
043580af9803e8c,0,0
043733a88bfde0c,0,3
043a628e74f68df,0,1
043a870720a894f,1,0
043c1b23e966b83,1,3
043d0643bdfb929,1,4
043db50766068d1,0,0
043f7cd44deb060,0,2
0441b2c7b53ece6,0,0
0442dafa78c3cbb,0,4
04440936323d1bf,0,3
04457cf515ff889,0,3
04463a8cad5c8a0,0,0
044a6db47da742e,0,4
044bfd7b0ec0745,0,0
044e2cdacadcb9a,0,3
044e7852565677e,0,3
044e952e97e18fb,0,4
044edd92abad749,0,1
044f576a65fd86d,0,2
044fab72a618918,1,4
045093062e0b6cc,0,1
0451472c67328e3,0,4
0453851ccd4c522,0,3
045446524218695,0,4
045603ac4de34f6,0,2
0456adab8390157,0,0
0456c78a84baa45,0,2
0457511cb7069c1,0,4
045828ea1260fba,1,4
045ae46edf9f027,0,4
045b95ceeaec5c0,0,1
045d09212a4c942,0,1
045d17a4bb89e15,0,3
0460bdbb1f8c924,0,0
0460f5195eff9bb,0,0
0463223814f5ffb,0,3
04643d1db245540,0,0
0465bfa26628f16,0,1
0467d6cbd3dce5d,0,2
046a69bef751c99,0,1
046b2a00c285962,1,0
046e1105b03d50b,0,1
04711d8a49df2a2,0,4
0471d8c870338be,0,3
04720228cbb1553,0,3
0472b62df77de11,0,3
04733cce121a718,0,3
04745d5e26b9789,0,3
047466daf776f7c,0,3
047495c3f550421,0,4
0478d8e30a03757,0,2
0479b3e5ad7824a,0,1
047c1a8e43a3f52,0,1
047d0aa0fa6f885,0,4
047d3be7116bb18,1,3
047d77c4e355f17,0,3
047f00564f44109,0,3
047f4ced45fc826,0,3
04801227f044791,1,3
048029da59f0eed,0,1
0480b72681446af,0,2
04819969216b335,0,1
048453c4b91db5c,0,3
04855754154397e,0,3
048674a843ca2b5,0,3
0488b547c5e1a59,0,3
04891d86d265b62,0,0
048a65d4ef415d9,0,3
048ada98e3eb370,0,3
048bb426ff3ec1c,0,0
048bed752809255,0,3
048d616364d8c95,0,1
048f31179db7b87,0,0
048f66ac61adf8c,0,2
048fb8a0b24e50a,0,2
048ff440bae4071,0,0
0490b7131a78b5c,1,1
0491e10ae70653f,0,1
0492f183f5c4c2f,0,4
0493d341f811ab9,0,0
0495b7d6cf0a584,0,4
049672ead307c34,0,2
0497169f69d64f6,0,3
0497a4884a5d756,0,2
0499132b78a3664,0,3
04998827efe9a81,1,3
0499ad42e4ec754,1,3
049a6322853c2f2,0,3
049a6bc792b7cac,0,3
049ba3a164b420e,0,2
049dd84a49d7377,0,1
04a24520b995c43,0,3
04a2a0f0086fbcc,0,3
04a2e0a061a63f0,0,3
04a449d94bb41b8,0,2
04a4dcfae2b272e,0,1
04a51a36614aca0,0,0
04a61748c6beb64,0,0
04a62c17e16d8bc,0,4
04a63ad04c76874,0,4
04a75fa0deb6f75,0,1
04a9831edc54c3e,0,0
04a9e439a124137,0,0
04a9e812855a7f0,0,1
04aa1e1b32d7a1f,0,2
04ace62dcd3a590,1,1
04af5fd3849eb79,0,2
04b0a07325c0c07,0,4
04b0fd6bce91263,0,3
04b2644b9d222b1,1,2
04b2dc4ca1fd913,0,0
04b3b46171763a9,0,3
04b3f7455369ae5,0,0
04b4033a6646808,1,4
04b89584630588f,1,3
04b9da8760ba9bf,0,1
04bbc5e644ff7f6,0,1
04bc003172a4bf9,0,0
04bd7bbb2fb6d59,0,2
04bdbfb88a631b7,0,2
04be75a8953c0fb,0,4
04c0120ad3142cd,0,2
04c0b11130d188e,0,1
04c12a125595291,0,1
04c23da76f73a2a,0,4
04c252509155869,0,3
04c3f4660f1580f,1,2
04c448f1d1d86ef,0,3
04c596d631e674b,0,3
04c61e0a4ac572f,0,4
04c64839db3343b,1,3
04c85784404db55,0,1
04c969dc5f9e2f7,1,1
04c9ded56fb7a75,0,0
04ca6b04d668fb5,0,2
04cac3c8949c424,0,0
04caefe4c5d1eea,0,0
04ccf0169a2aff5,0,2
04cf23941758675,0,2
04cfb702eef0263,0,1
04cfc7b535c3a5d,0,0
04d51927908cde0,0,1
04d56b531be17b8,0,1
04d65c77a043154,1,3
04d80b4468a8162,1,3
04d8cb811e1d19a,0,4
04d8fa7671d5a90,0,2
04d954fbec098d4,0,2
04daece9bcefee2,0,0
04dbbc282ba2e55,0,0
04deab7de9fbd14,0,4
04e023497179d28,0,2
04e1cb047aed12f,1,0
04e300bd505420d,0,3
04e3d2ffb8636bf,0,3
04e6079d6a768a3,0,3
04e6983dd907693,0,1
04e69fa9894004a,1,4
04e787cfff0dc6c,0,4
04e91411b0451e6,0,0
04eb0f1213c0985,0,0
04eb4b2c18f6f97,0,2
04ebd7200eb41be,0,2
04ec54bc59ecf2d,0,1
04eceba2bd54240,0,0
04ee54e3f07b60e,0,4
04eeac5f6b2c2cd,0,1
04efaaf7cec86a4,0,0
04f0cd6c493d758,0,3
04f1e100b7015df,0,2
04f27dfbc781e90,0,3
04f2912ee7b1076,0,4
04f451ff1acbff7,0,1
04f611ef7562cf4,0,1
04f71243af24ba6,0,3
04f7389e6eee551,0,4
04f747445e59d2d,0,0
04f949f7b3be028,0,4
04f9ef2e2aa95b6,0,4
04fae23842e124f,0,2
04fae3854f1d377,0,0
04fd20e961c247e,0,2
04fd82b0d1c9828,0,2
04fd9cc5cf892fb,0,0
04ffc52d705d60e,0,2
04ffff26913383c,0,1
0501ad104eb0087,0,0
0501ad78307f8ae,0,0
0502f1cea72ba1d,0,2
0503c0bfcfbc66b,0,3
05049dbc0f9097d,0,3
05054490cd07d17,0,2
0505bb91ec9504b,0,0
0507344a69f44d8,0,1
0507c4c18186354,0,4
0508185f6c7744e,0,4
050a3532c2c2514,0,0
050a9d8eb1bca23,0,1
050b3f55c7d7ff4,1,3
050bad3ffd7b844,0,3
050e15b60595e08,0,1
050fb491f388688,0,4
050fd9fb3cae491,0,0
050fe24e75f9773,0,3
051091b4ff9f061,0,2
05109d5ed88d931,0,0
0510c007a155d80,0,4
0510c1b724c1744,1,1
0516185b425813a,0,2
0518704986fd58e,0,3
051a3e1a6e361fc,0,0
051a6dae751952c,0,0
051b0dd39959c81,0,3
051b0de2ebd9d5c,0,0
051b92f418557d4,0,0
051bb90fb5879e6,0,1
051bf6ab81e2291,0,3
051c18796eec792,0,0
051cfa4775d9908,0,4
051e561be1bc723,0,1
051f433c5dc63a8,0,4
051f9524b6b39a5,0,2
052118dce6e5331,0,2
05232bcffc33bd1,0,0
052384dcb9ad968,0,2
0525b70652fb9ca,0,4
0525ff77c743c00,1,2
05261aebc005fd7,0,0
052750eeaad74c8,1,1
0529588f2b1a4ed,0,1
052a0ceeb699251,0,3
052c90bd8eb1d53,0,2
052cca99a4f384f,0,1
052d1d285747429,0,0
052ef7c3cd5a90b,0,3
052f2798e8fa723,0,0
053016eccd59672,0,1
05308a7780c5c4f,0,3
0530eb79004c3cf,0,4
0531a1329912a5c,0,0
0531b98e251b14f,0,0
053260b6bfd2ba8,0,0
053325825417251,0,3
0534c38cafb30ad,0,3
053580460e46209,0,1
0537da08863f61a,0,0
053c3fda478b51f,0,1
053e9b5f29fa5df,0,2
053f472f9e65709,0,3
053f4c110891fb0,0,1
0540be04f5040e9,0,1
054237e9ed6d6ee,1,3
05449f27e743fe3,0,1
0544f355638279b,0,0
0545fad3036f2fd,0,0
0546ca4fddd8300,0,4
0547d355b4c5a0e,0,0
05482380933ece2,0,0
054960063873885,0,1
0549988187b760a,0,1
054aa258057108c,0,0
054bb947e593591,0,2
054c89395e5cbee,0,1
054ccc6b0cae321,0,3
054d156b7284ff0,0,3
054f7174e68c13b,0,3
05522c751c65807,0,0
0552ce35a34bd25,0,4
055355229d8429c,0,1
055492d8ed0e962,0,4
05551ee4bfd635b,0,0
05553203f63f91a,0,2
055581b543bd47e,0,3
05563322853163f,0,2
055997caa3d6593,0,4
055e3c2d68b55d4,0,0
0563fa05c94a856,0,1
05640e68ad72319,0,1
05654d4341e8776,0,3
0566330c838fa96,0,2
0567a5cc542e416,0,1
0568f0b10d8c2d5,0,0
05693e49cf94829,0,3
0569c922fe49324,0,4
056a4d61acaae53,0,3
056ae93936a04c9,0,4
056b86dadabb74d,0,2
056dde20c6c37f1,0,3
056f3dc3b461d71,0,3
0572f1ecb98a45a,0,4
0573bbfaefc9264,0,1
0573eac714e23f9,0,2
0573ef45ef61700,0,2
057458194794ec1,0,1
0575038d6401084,0,0
057586649a6d13d,0,2
057610c0270c8f4,0,1
05763a9da777097,1,1
057675e0d9679e4,0,4
0577919f169cc08,0,4
05780d9fe79e656,0,4
0579a2031dd1c14,0,3
057a472eace0998,0,0
057a6a166999821,0,1
057af671aac331d,0,0
057b2f160fb5630,0,1
057c121fce67051,0,0
057cc0cc2bd1f05,1,4
057d23d0bc89539,0,1
057f769bf0a1d9b,1,3
05803e339ef8d0a,0,4
058078fd6e6879b,0,3
05810335b083bcc,0,4
05810f10c3223fd,0,0
058162ed2ad07ad,0,3
058417e912d7ff2,0,3
05847bb80fca4d1,0,1
0584e4be3ac6837,0,3
058530dada69800,0,4
0586d2f52f49f4d,0,2
05877131b863da5,0,0
05885cfb344ab0c,0,4
0588f39a9ab3f9e,0,3
058a8d89567167e,0,4
058b20c4e86f000,0,0
058cf8e171447cb,0,4
058ea267ff7aa68,0,3
059287fb5fb09b4,0,2
05936316c842986,0,4
0593f1f0d837f00,0,4
0594bc1701fba0e,1,0
0595823db699775,0,4
0597e00d6b4a531,0,2
0598955e09957ae,1,3
059902dcbea5c6c,0,3
059aec79bd698a5,0,0
059b3d8b99b8fb4,0,1
059c3c636953fb1,1,0
059c5efc68f6f2f,0,1
059d074a1795974,0,4
059d95f49fdc55c,0,4
059dcf1839a536f,0,4
059f85679a33ba5,0,2
05a23ae3a87f741,0,0
05a51347330b22f,0,3
05a6c422176b536,1,4
05a81279a62fa67,0,1
05aa0b4b5ccd9b0,0,4
05aa3cc39e7c523,0,4
05adb7ba08460bc,0,3
05af4d4ace9107b,0,4
05afd449936c317,0,1
05b0f84fa59dd3d,1,2
05b127cc9208192,1,4
05b175821a375f1,1,0
05b286a7dc89c7e,0,2
05b290b74b28c54,0,1
05b2bc8b126139e,0,1
05b30efb87bbb7a,0,0
05b524f8dfdbe06,0,2
05b57558aec68e5,0,4
05b5e504063cdbf,0,1
05b884f51466d84,0,0
05bb0c1309b5855,1,4
05bc106bd3c20de,0,1
05bdfad7644f350,0,0
05c12ecbe68c336,0,1
05c1341a4cca3b6,0,4
05c1bd0cf817f41,0,2
05c25f98ad6e852,0,1
05c2ac26c10f452,0,3
05c436a2d8d2ce5,0,2
05c4b7f7f3235b6,0,0
05c54bd35b22845,0,2
05c5f51da180ec0,0,3
05c7c1f325b59be,0,2
05c7dc9cae4a9fc,0,3
05c8c93d94d1b1e,0,1
05c9f31c4a9f4f3,0,1
05cf308ec757d16,0,0
05d2332420fbe29,1,4
05d2813298f8399,0,3
05d331701a84b23,0,2
05d41627e08a437,0,2
05d4d5a5d19d9fb,0,2
05d5b1ea2b521c9,1,2
05d6022b36901eb,0,0
05d6a1977bfd1be,0,1
05d866731939139,0,0
05d8a882c941374,0,1
05d8b69a9e5611a,0,1
05dbd9206b3eb84,0,2
05dc64dbb92ca8b,0,3
05df520cdbb40e8,1,2
05e4bdccd15bc2d,0,1
05e5fe9431dd57b,0,3
05e6a8d6341f298,0,0
05e7610d8c58e47,0,4
05e78d27b38702e,0,2
05e8469fbe08b59,0,2
05e85e46d8a37e0,0,2
05e8e1fc86cb344,0,1
05e941cfe69e319,0,1
05e9d1eb682e653,1,2
05e9ebe0409539e,0,1
05ea3182fe04e81,0,2
05ea671e0a158c5,1,1
05ecc12c5ce604f,0,0
05ee00d70ce0938,0,3
05ee5937852a4cc,0,0
05ef4424d759fe1,0,1
05f0d917d2f7e5d,0,2
05f191b53e17b90,0,0
05f2006e349fd15,0,1
05f2126658d4cad,1,1
05f21273bdf4a3c,0,3
05f3bde035f7a53,1,3
05f3c0df5040f3b,0,0
05f5d09cb9f07fc,0,0
05f9c7ecb9125b5,0,1
05fa11b3e2cf855,0,3
05fa6aa66d0c663,0,1
05fb5862b80390b,0,3
05fbfc3981ab319,0,1
05fddc8699554f0,1,1
05fe0bcb9640033,0,1
05fe0ca5193d628,0,2
05fea97d0550776,0,3
0601c9caf6a87ca,0,1
060363061d1540d,0,0
06051e4555c54ef,0,0
0605cf0f023f5c6,0,3
06062f40e5310a6,0,4
0606d25a3933932,0,3
0607d88c32b73c2,0,4
0607daa8155e716,0,1
060896f10d906e6,0,1
06092e7b2f8e5c5,0,1
0609b048f0316f3,0,3
0609c778ed4be69,0,1
060a17c59de12f0,0,2
060a8f5262faf2f,0,2
060b434ccdcb451,0,3
060baee1c231ac5,1,0
060c0967950cfd5,0,2
060c426e74d45ec,0,1
060fc6dc9210b58,0,4
060fcd18753f3df,0,0
0610539d41d5fd6,0,4
061079044d12a9f,0,0
06122d7800ff86e,0,4
06123071183d9df,0,1
0612943e8f4ad11,0,0
06137c1d2c007ae,0,3
061500ea4be030d,0,2
06153cc2ea2c03a,0,3
0615c43486b3f00,0,0
061684d5dad9598,0,2
0616d215d998f66,0,1
06182f356dafa4d,0,4
0619244889989e2,0,2
061affd77b609f8,0,4
061bdb5ba9b1c2d,0,0
061ce29e10633b8,0,0
061dc4bc688d396,0,2
061e2826e1127fc,0,3
06209bed5d2cd80,0,0
06227ba74561115,0,3
0624f9f5bb631c9,0,3
06253b6182d9024,0,4
06253fa390686d3,0,4
06264022364624b,0,3
06264c0d680fbd5,1,4
0627313766b466d,0,1
0627bffd5f100d2,0,2
06285a08fbc745c,0,0
0628e746874cc0a,0,1
0629bd62e202ee6,0,4
062a079e0bb19d8,0,1
062b386083abf88,0,1
062b61116ded341,0,1
062bae8bc04f698,0,3
062cc464a380aeb,0,0
062ce86cf034725,0,2
062de45a496be03,0,2
0630f39befa7c0e,1,4
0635a18bd04f86d,0,3
0637180b78dba35,0,2
0638ed5f5eccbce,0,0
063ba3fbe50694f,1,3
063ba3fecc4c510,0,2
063c40902eabc1b,0,4
063c5362ab3da0c,0,0
063cfa68041615c,1,0
063d63c2c9891ef,0,4
063f318f4f6b423,0,4
063f6f66f325299,0,2
063f7762144e426,0,1
063f9143d4a91b7,0,4
063ff6ba16941f5,0,1
0642632f4a095eb,0,1
0647c5e38bd90d1,0,1
064a2bf6421ec97,0,3
064ecb2589a00cb,0,2
064eddaa311f2f9,0,2
06500bf2173f5bf,0,3
0650d51062be5bd,0,1
06520f9d169a3fe,0,4
0653719867ec6cd,1,0
0653ddb67d1ddfa,0,2
0654697661646f7,1,3
06548a301627e84,0,0
065569cdfd24c77,0,3
06557da7744d786,0,1
06575fcf0c9f504,0,2
0657724da9172e0,0,1
065877941fb263c,0,1
065966a65707b72,1,2
065b29bb3c8d426,0,1
065cc9f0492931b,0,2
065fd8f79b69c87,0,0
066087f2b038a1a,0,1
0662033a8026d48,0,3
06625c61f59c873,1,3
0665b6215e44b43,0,1
0665e8253211cac,0,1
0666d5974ce6421,0,1
066759262a69354,0,1
06680b504891208,0,1
0669fc73db86410,0,2
066c5cd3adcf1d7,0,4
066ddc35bef65d7,0,0
0670000649fa97a,0,1
06702995d88885c,0,3
0670b0a582abf88,0,0
06715155d1da0f1,0,1
0671e65d685cf95,1,0
06720fea4d5df6e,0,1
0672474d3e85102,0,4
0672ecf32f1fc6e,0,1
0675195c4bf15f2,0,0
067536c76f87227,0,2
0675865b75b50b4,0,3
06766134d81c769,0,2
06780027cc95583,0,3
067959dad242720,0,4
0679a3dc75b812c,0,4
067af0f031719e6,0,4
067c5f2e265c0f6,0,1
067d54e008dbc98,0,2
067e29e5c4c47a6,0,2
0680b11ccfdbdb1,1,1
0681683c1056cbf,0,3
0682a139c9fbe8e,0,0
068372c1ae11ebf,0,2
0684885f83bb678,0,4
0684e7690079c5a,0,3
06869fa55a46131,0,4
06885fce937b720,0,0
0689c86851bba03,0,3
068a00de843dc93,0,4
068a43279ac5c2c,0,1
068bfff04e2bd4f,1,1
068d8a60daaed12,0,3
068e472e75b05bb,0,3
068e75681faf355,0,0
068ec56980effd0,0,2
0690f1fc358175b,0,3
0691bf8fc40b45d,0,0
069451f72573888,1,0
069522049dba8f9,0,3
0695b06a891641c,0,4
06966b381abc6e0,0,3
06982bc767df0f0,0,4
0698833035ef3d4,0,1
06992dc5e57eb19,0,4
069b4a989659923,0,2
069e9998f53a310,0,1
069f285b9883ddc,0,2
06a06ddd0c988ae,0,1
06a120306533ab0,0,3
06a136ebb76d630,0,0
06a2b6f98ce12ab,0,2
06a36917bd17e45,0,2
06a3778cd8f33e4,0,3
06a38a66e503803,0,4
06a5ae643d5ed6f,0,0
06ac198d0729f0e,0,3
06ad1d0e6cf1d3c,0,2
06aeeb232753ce1,0,0
06af3a779733b74,0,2
06af7f6e4d8a056,0,0
06b22bf8d0e14a7,0,0
06b3f8aae1cd47d,0,1
06b66c863052198,0,0
06b6d6a025882b6,0,1
06b876539a0336e,0,3
06bb689d816d95a,1,2
06bba64da2f2078,0,1
06bcb2c89ff90d6,0,1
06bcf9ed86a5231,0,0
06be864516a7801,0,2
06bf55e40ff517a,0,1
06bfa6188e3bd31,0,0
06c06ec8b8e8533,0,1
06c1f0ede3ab952,0,4
06c2ebf7af0b8b1,0,0
06c3a9c805ef6bc,0,0
06c5c4d99101a0e,0,0
06c65f596f94001,0,2
06c6d0594a35037,0,2
06c978dc10a122f,0,0
06c9a172c493918,1,2
06c9ecb7fcc76c8,0,2
06c9efe647a2b32,0,0
06cabafc4575984,0,1
06cb0a67b5049ad,0,1
06cd5c3e0abb49d,0,2
06ce9292530d807,0,1
06d1f188de8f7a7,0,3
06d2d74bd82a791,0,4
06d3046b2f3a73d,0,0
06d5c1e63f8ff86,1,4
06d5cb532a4d247,0,2
06d78132449a99c,0,1
06d8ca858bd13a2,0,3
06dbaee112acf6a,0,4
06ddfdec5843936,0,3
06de0d7780f104a,0,1
06de1583e285e42,0,2
06deb6ba70fe290,0,3
06e3e2886f1eb32,0,1
06e5ba1316459eb,0,1
06e66995c695914,0,0
06e69dc5e0ee57b,0,0
06e6a1eccf7d6fc,0,4
06e91259188de3c,0,3
06e92ffa914f225,0,4
06eacc725b4d80a,0,0
06eb6a79250fae1,0,0
06f1103d2b017a6,0,4
06f18ee1157b0d8,0,4
06f2dd9d65f33e9,0,3
06f2e42d672e88d,1,2
06f39e967886c60,0,3
06f58a1a3931f02,0,2
06f69945997613d,0,2
06fafae0212103e,0,2
06fc73bbf525928,1,1
06fce5bea383661,1,3
06fd6d6ff6d082a,1,2
070129d07dd43b8,0,3
0701c31069fa24b,0,3
0701c3c9f68ecbd,0,2
07025234fe7ee8c,0,0
07032dd021a2bf9,0,1
07057669ab559cf,0,2
07069012afc4dfd,0,3
07081c02943e61c,0,1
07091566ec16324,0,2
07094e51c221a6d,0,2
070fcf4e75b478b,0,4
0710023978e81e7,0,1
07121aa10af2a0d,0,0
07143c3a69a3c63,0,1
0715f4c7aac2d72,0,0
071631f9ebfe647,0,3
07165e1d931b88f,0,1
07167cc87983741,0,1
07172a158682af8,1,3
0717d390658ff89,0,0
071b5815cf90ef8,0,1
071b86e7fd38978,0,1
071c0faf8e600e4,0,2
071cc37b05bf750,0,0
071d62c01cc30ec,0,0
071e93dd607994a,0,0
071f11ebcace7a9,0,1
071fa18f82ae443,0,2
071fac883e8c386,0,4
07206f3a2f227e9,0,0
07249af9f3f74ec,0,1
0724ea740cf17c2,0,4
072514129e7f12c,0,1
072547063d194f1,0,4
07268bef6f8d2ff,0,3
0726bafa057cfbc,0,4
0727caab69f193b,0,0
0728f5e0644a447,1,2
07294302a197f39,0,0
072a032e9e1e094,0,1
072c5bfcdba7329,0,0
072cfe3c57acc11,1,4
072e4abd635cfa3,0,4
072fb6e3218b168,0,0
0730400e2f75428,1,0
0730902a1344888,0,1
0730c67209af2be,0,0
073168c2ce1b2f5,0,4
073298e211bbd82,0,3
07330babfb0f354,0,1
0734725d9fe488e,0,4
0735fe7feae3b4a,0,1
0736b3b78de7f32,0,1
073a2b84a5c10eb,1,1
073b47f7a1663be,0,2
073c052102b5e41,0,4
073cd4a10598fb6,0,2
073dc587e0aea2c,0,3
07426daf9a71623,0,1
07450f705638788,1,1
07466fee663a63e,0,0
0747335424eee34,0,1
074942df975ec3d,0,0
074a26e20b832a4,0,4
074b6cc04f845b6,0,1
074cd98a2034433,0,1
074e7361d6b4e06,0,2
074e79cbc349a39,0,2
074f92a0899cf71,0,3
07502030033fa1a,0,1
0750f6ef1c82340,0,3
0751b4886c7c371,0,4
075298a57fda944,0,4
07534f78c96011a,0,2
0754507081bb396,0,4
07553c820b69750,0,4
07576c7c790fc92,0,1
075989af0411c33,0,4
075d0b395fea676,0,1
07604d932776729,0,0
076106fc957eac4,0,1
07634237cf050fa,0,4
07635e30b3283fc,0,3
0763a6fd3fbf6d9,0,3
0764507d0343fe3,0,2
0764d2f157200e6,0,4
0764fb1b809418a,0,1
0765e73f5062004,0,0
0765f3e70eab550,0,2
07671113c71213d,0,3
076733e971aa46e,1,3
076a55316795593,0,4
076ab10e78f0bec,0,0
076ade99ed5645a,0,0
0770265d18a79bc,0,1
07710e61932f900,0,0
077124137e46187,0,0
07713526095c92c,0,2
077185c924882de,0,0
0771ed119372ec7,0,1
07721b67670889a,0,0
07724f29371d3aa,0,1
07724ff583758cf,0,2
0772c8526a0b84a,0,3
07733f765e5b7ff,0,2
0774dafe8344e18,0,4
07754f246ccccae,0,1
07754f8e04b25a2,0,2
077746617130f76,0,4
07786deec191664,0,2
0778d9808c620ac,1,1
077922252839f96,0,2
077a0551476b54b,0,0
077a1e91a4523ea,0,4
077afb802aa0ef8,0,0
077bad4e8f5adee,0,1
077bea7c4484ba0,0,0
077d008dc3928a2,0,4
077d50a8a7274da,0,4
077ee54b32e4f07,0,1
077f369a53e5156,0,4
077ffe1bbf22e42,0,2
078013fcc75eb4a,0,4
078115efd49feb8,0,0
07825c37e581e5c,0,1
0782b98cac0d14f,0,3
07847f48e98946e,0,0
0786260697b15e9,0,3
07868a93d3ed880,0,4
078701a47e991c4,1,1
07879bfaefcbeb4,0,2
07898c261b18206,0,1
0789bd2215573a8,0,3
078a2a39be113e7,0,3
078ac1588579674,0,2
078bdd607571229,0,2
078c53dbaabfc75,0,0
078de115c8ae627,0,0
078ecc116a9a2c1,0,3
078f3327135f9ad,0,2
07909a00c2f7fe7,0,4
0790e06ab7b17a4,0,3
07917244c4266e0,0,4
0791cb87c0631af,0,2
0791cd6e5b5f685,0,1
0791fc5ae5b62ed,0,3
07958d4ff2cda21,0,1
0795e5c924a286c,0,2
07984001449e6d6,0,3
0798f50f013c8c7,0,4
079aa35c0609c2b,0,0
079b475826e7dca,0,1
079b5760dffbcf8,0,1
079c0e5fd12bf01,0,0
079c402f54981c1,0,3
079c666353cae4a,1,0
079c96e263d0fe9,0,0
079e38cf2641058,0,1
079eaef4e75c523,1,3
079edd5bf9d2297,0,4
079f1b48c77408f,0,2
079fe2640d6402c,0,2
07a02f9d9a0f33c,0,3
07a15171df76801,0,4
07a17cbe682bdf0,0,2
07a246974cbbcf2,0,4
07a2a427a3bd53b,0,3
07a3ecac5da401e,0,3
07a4222780704c3,0,4
07a479aefe96aac,0,4
07a54f7ed7c6294,0,1
07a5c65d1d69556,0,2
07a6989ff9fd0ee,1,4
07a724e731b7738,0,2
07a7a652e78500f,1,3
07a7d2db8d68752,0,4
07a822f64815f6c,0,2
07a930b5ae8f5f4,0,3
07aabc36c2742b3,0,1
07ad3310e82dbd5,0,3
07adf1e19d4dea0,0,3
07adf4401eaaaf7,0,2
07ae547f1375c2b,0,0
07ae72927322d6e,0,4
07afb30aa7e5b95,0,0
07b29bcf01f3b48,0,0
07b40611fce3f62,1,0
07b487fc1be3ba0,0,2
07b57cf48e446f6,0,0
07b62d6e4c20d8d,1,2
07b847bdb87e250,0,1
07baeab77ad9ec8,0,1
07bd68a5c5017f0,0,4
07bdbc7aa0cfff4,0,1
07bdee92863cc40,0,1
07c00001058a0b9,0,0
07c232bee37b080,0,4
07c3a064f5e35ee,0,3
07c4d5f0ec39712,0,0
07c541082ff040d,0,1
07c5ded93021859,0,0
07cb076659c0666,0,3
07cca5949f03360,0,4
07ce23202c2debd,0,0
07ced4997eb992b,0,4
07cff2a32407741,0,4
07d0430d330dc35,0,0
07d31961041c0eb,0,0
07d3a911d650fae,0,0
07d3f7292a20194,0,2
07d87fb07831902,0,2
07d8a3114a91cf9,0,3
07db94f3c328eba,0,4
07dbf92f965afd2,0,0
07dc3fa9adc6b52,0,4
07dc701ad0b1966,0,0
07de00005884f91,0,4
07df783198476ef,0,4
07df8f20332a43c,0,3
07e00f24d6a6d12,0,2
07e0ae488df5efc,0,0
07e1636ff3b6ba3,0,0
07e18633478e145,0,1
07e19216fdf3f80,0,1
07e5a2b9bef96bf,0,1
07e6bbaf38c67e2,0,3
07e6f1a7c2b1633,0,0
07e76fb83336d30,0,3
07e7bc013ebcca2,0,0
07e806e0d224305,0,1
07e87634c749c62,0,0
07ea88fc3d8f3e5,0,4
07ed4be03b13d59,0,4
07ed7ef31de891f,1,4
07ef39f22c20560,1,4
07efab8d01bfbac,1,0
07f005c991f92f8,0,1
07f04a109ea21e8,0,2
07f3858f6758f42,0,0
07f4be68e3e0181,0,0
07f5b27707995ea,0,2
07f7123a9211306,0,1
07f7152f5cd606f,0,4
07f7ebba5bfb3e1,0,1
07f83f824c2bbd5,1,1
07fa9c7ccfdbcb3,0,3
07faefcc7e83530,0,0
07fb017020be9d6,1,2
07fb302164214be,0,3
07fc437e5430ed5,0,2
07fc558b519d7f7,0,3
07fcd2a8fae18fa,0,4
07fd3dd660862da,0,0
07fe7090ea17b9f,0,2
0801195eee505a3,1,4
080142c530066f8,0,3
080173c2e37dfd9,0,3
0803a64c1b4ffe2,0,4
0803b9e08d15150,1,0
080528b10ecda80,0,0
0805b922fcf8edf,0,1
0808d2ba5a7e326,0,3
0808d80c8cdbb87,0,2
080a8f93d2a360e,0,4
080b8fe1128d928,0,3
080d79fc6687966,0,3
080df83b2f3e438,0,2
080e851c266c7a1,0,3
080e9ed437cc88f,0,3
080f7c4311a1738,0,1
08129dbbc75e7b5,0,3
0814bd081e3ca88,0,3
08181bb237583d0,1,2
081a7382e778f4f,0,3
081ce7c4739896c,0,1
081d6d89f7d8b95,0,3
081da80f65e487f,0,2
081eda870ecd1a4,0,2
08206f18b774f76,1,3
082160f88877553,0,3
082496ba8f3d941,0,3
08250dbf6777439,0,2
0827889e70a985b,0,0
082904f27ab54e6,1,2
08291167c722cac,0,2
082a1be4591fa65,0,3
082a3c4a33a46f0,0,4
082ae5d2d9862f7,0,1
082c8bd011577f0,0,2
082dac42ac5e22e,0,3
082e3a1152a0ab9,0,0
082e8316723c76e,0,3
082f1beeb66f3fc,0,2
08317e4d2d5a246,1,3
083495d40f1930c,0,2
08366e70e191932,0,0
0837d016b8b5dbe,0,0
08383f4249d2b72,0,0
083950df5a1b01c,0,4
083d0f74bd3d97e,0,3
083d7c2c22add4c,0,0
